color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
 Black and White,Guy Maddin,0,-2.0044997608203876,1,1,CindyMarie Small,1,1,Comedy|Horror|Musical,Sarah Murphy-Dyson,dracula: pages from a virgin's diaryâ,1,1,Brent Neale,ballet|cult film|dance|dracula|gothic,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1,0,English,Canada,,0.01777539861152108,,1,0.7012987012987012,1.85,131
Color,Regardt van den Bergh,-1,0.6714788501970245,1,1,Frank Rautenbach,1,,Drama,Sean Cameron Michael,faith like potatoesâ,1,1,Jeanne Neilson,food|food in title|potato,http://www.imdb.com/title/tt0850667/?ref_=fn_tt_tt_1,0,Zulu,South Africa,PG,0.11110895801947608,,1,0.6883116883116883,1.85,0
Color,Panos Cosmatos,0,0.29808648586901354,1,1,Marilyn Norry,1,1,Sci-Fi|Thriller,Chris Gauthier,beyond the black rainbowâ,1,1,Eva Bourne,exploitation|four word title|hallucinogen|lynchian|telepathy,http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1,0,English,Canada,R,0.012219829599142806,,1,0.5844155844155844,2.35,0
Color,Gareth Evans,4,-0.1997699999016678,1,1,Yayan Ruhian,1,1,Action|Crime|Thriller,Iko Uwais,the raid: redemptionâ,1,1,Donny Alamsyah,apartment|drug lord|gangster|police|swat team,http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1,1,Indonesian,Indonesia,R,0.012219829599142806,,1,0.7792207792207791,1.85,51000
Color,Matthew R. Anderson,-1,-1.008786789279025,1,1,Vernon Wells,1,,Action|Horror|Sci-Fi,Johnny Pacar,the dead undeadâ,1,1,Matthew R. Anderson,flashback|immortality|rural setting|vampire|zombie,http://www.imdb.com/title/tt0923653/?ref_=fn_tt_tt_1,0,English,USA,R,0.012219829599142806,,1,0.1818181818181818,1.85,444
Color,Joe Marino,-1,-1.8178035786563822,0,0,Anella Vastola,1,,Horror,Piero MaggiÃ²,the vatican exorcismsâ,1,1,Joe Marino,,http://www.imdb.com/title/tt3043194/?ref_=fn_tt_tt_1,0,English,Italy,R,0.012219829599142806,,0,0.12987012987012989,2.35,200
Color,Michael Curtiz,2,-1.4444112143283712,1,1,Claude Rains,1,,Drama|Romance|War,Humphrey Bogart,casablancaâ,1,1,Conrad Veidt,american expatriate|casablanca morocco|gestapo|police|visa,http://www.imdb.com/title/tt0034583/?ref_=fn_tt_tt_1,4,English,USA,PG,0.010553158895429324,,1,0.9090909090909091,1.37,23000
Color,Joel Anderson,0,-1.008786789279025,0,1,Rosie Traynor,1,,Drama|Horror|Mystery|Thriller,Talia Zucker,lake mungoâ,1,1,Martin Sharpe,ghost|lake|parapsychologist|psychic|secret,http://www.imdb.com/title/tt0816556/?ref_=fn_tt_tt_1,0,English,Australia,R,0.015553171006569772,,1,0.5844155844155844,1.85,0
Color,Douglas Trumbull,0,-1.008786789279025,1,1,Ron Rifkin,1,,Drama|Sci-Fi,Bruce Dern,silent runningâ,1,1,Jesse Vint,forest|greenhouse|plant|robot|space,http://www.imdb.com/title/tt0067756/?ref_=fn_tt_tt_1,0,English,USA,GP,0.011108715796667152,,1,0.6623376623376623,1.85,0
Color,John G. Avildsen,1,2.4762086111157444,1,1,Burgess Meredith,1,1,Drama|Sport,Sylvester Stallone,rockyâ,1,1,Carl Weathers,boxer|hometown hero|philadelphia pennsylvania|protective male|training,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,2,English,USA,PG,0.01066427027567689,,1,0.844155844155844,1.33,0
Color,Mona Fastvold,-1,-0.8843226678363546,1,1,Brady Corbet,1,,Drama,Christopher Abbott,the sleepwalkerâ,1,1,Gitte Witt,female nudity|male nudity|male rear nudity|nudity,http://www.imdb.com/title/tt2723576/?ref_=fn_tt_tt_1,0,English,Norway,Not Rated,0.012219829599142806,,1,0.4285714285714286,2.35,234
Color,John Carpenter,1,-1.008786789279025,0,1,Hal Holbrook,1,1,Fantasy|Horror,Jamie Lee Curtis,the fogâ,1,1,Janet Leigh,california|fog|leper|lighthouse|ship,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1,1,English,USA,R,0.011108715796667152,,1,0.6753246753246752,2.35,7000
Color,Tony Richardson,0,0.9826391538037004,1,1,Susannah York,1,,Adventure|Comedy|History,Albert Finney,tom jonesâ,1,1,Hugh Griffith,18th century|rags to riches|secret letter|squire|tutor,http://www.imdb.com/title/tt0057590/?ref_=fn_tt_tt_1,0,English,UK,Unrated,0.011108715796667152,,1,0.6753246753246752,1.37,328
Color,Levan Gabriadze,2,-1.382179153607036,1,1,Renee Olstead,1,1,Horror|Mystery|Thriller,Shelley Hennig,unfriendedâ,1,1,Heather Sossaman,blender|computer screen|secret|skype|webcam,http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1,1,English,USA,R,0.011108715796667152,,1,0.5324675324675324,1.85,13000
Color,Martin Scorsese,1,0.29808648586901354,1,1,Albert Brooks,1,,Crime|Drama,Robert De Niro,taxi driverâ,1,1,Peter Boyle,loner|neo noir|night shift|taxi driver|vigilante,http://www.imdb.com/title/tt0075314/?ref_=fn_tt_tt_1,3,English,USA,R,0.014442057204094116,,1,0.8701298701298702,1.85,35000
Color,Joe Dante,1,-0.8843226678363546,1,1,Robert Picardo,1,1,Horror,Patrick Macnee,the howlingâ,1,1,Dee Wallace,1980s|forest|lycanthrope|shapeshifting|werewolf transformation,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.6493506493506492,1.85,0
Color,Terence Young,1,0.29808648586901354,1,1,Jack Lord,1,1,Action|Adventure|Thriller,Ursula Andress,dr. noâ,1,1,Lois Maxwell,british secret service|hand to hand combat|murder|official james bond series|terrorist plot,http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1,1,English,UK,Approved,0.012219829599142806,,1,0.7402597402597402,1.37,5000
Color,Bradley Parker,2,-1.1954829714430304,1,1,Ingrid BolsÃ¸ Berdal,1,1,Horror|Mystery|Sci-Fi|Thriller,Jesse McCartney,chernobyl diariesâ,1,1,Jonathan Sadowski,abandoned building|chernobyl disaster|exploration|tour guide|van,http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1,1,English,USA,R,0.011108715796667152,,1,0.4415584415584416,1.85,24000
Color,Clive Barker,1,-1.1954829714430304,1,1,Ashley Laurence,1,1,Fantasy|Horror,Andrew Robinson,hellraiserâ,1,1,Clare Higgins,blood|cenobites|creature|demon|male full frontal nudity,http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1,1,English,UK,R,0.011108715796667152,,1,0.7012987012987012,1.85,0
Color,Harold Cronk,0,0.9204070930823651,1,1,Robin Givens,1,1,Drama,Benjamin A. Onyango,god's not dead 2â,1,1,Maria Canals-Barrera,alternate universe|christian|christian film|christianity|manipulation,http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1,0,English,USA,PG,0.05555326789569334,,1,0.2337662337662337,2.35,0
Color,Jeff Wadlow,1,-0.9465547285576899,1,1,Gary Cole,1,1,Drama|Horror|Mystery|Thriller,Julian Morris,cry_wolfâ,1,1,Lindy Booth,e mail|game|school|serial killer|student,http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.5584415584415584,2.35,816
Color,Duncan Tucker,1,-0.13753793918033264,1,1,Felicity Huffman,1,1,Adventure|Comedy|Drama,Kevin Zegers,transamericaâ,1,1,Paul Borghese,bail|male full frontal nudity|sex change|stepfather|transsexual,http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7532467532467533,1.85,0
Color,William Brent Bell,1,-1.382179153607036,1,1,Claudiu Trandafir,1,1,Horror,Fernanda Andrade,the devil insideâ,1,1,Brian Johnson,critically bashed|demonic possession|exorcism|exorcist|found footage,http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1,1,English,USA,R,0.011108715796667152,,1,0.33766233766233766,1.85,12000
Color,Russ Meyer,0,0.23585442514767835,1,1,Cynthia Myers,1,1,Comedy|Drama|Music,Charles Napier,beyond the valley of the dollsâ,1,1,Harrison Page,band|drugs|friendship|hollywood|satire,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,0,English,USA,X,0.009997601994191497,,1,0.5974025974025974,2.35,0
 Black and White,Robert D. Webb,0,-1.008786789279025,0,1,Neville Brand,1,,Drama|Romance|Western,James Drury,love me tenderâ,1,1,Debra Paget,army|civil war|robbery|soldier|train,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,0,English,USA,,0.011108715796667152,,1,0.5974025974025974,2.35,365
 Black and White,Allan Dwan,0,0.23585442514767835,1,1,Richard Jaeckel,1,,Action|Drama|Romance|War,James Brown,sands of iwo jimaâ,1,1,Forrest Tucker,battle|combat|heroic military|sergeant|tarawa,http://www.imdb.com/title/tt0041841/?ref_=fn_tt_tt_1,0,English,USA,Approved,0.011108715796667152,,1,0.7272727272727273,1.37,624
Color,Eli Roth,2,-0.32423412134433816,0,1,Richard Burgi,1,1,Adventure|Horror,Daryl Sabara,the green infernoâ,1,1,Magda Apanowicz,activist|amazon|color in title|rain|rain forest,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1,0,English,USA,R,0.06666440592044989,,1,0.49350649350649356,2.35,12000
Color,Andrew Steggall,0,0.23585442514767835,0,1,Alex Lawther,1,,Drama|Family|Romance,Juliet Stevenson,departureâ,1,1,Niamh Cusack,france|gay|language|male masturbation|masturbation,http://www.imdb.com/title/tt2248739/?ref_=fn_tt_tt_1,0,English,UK,,0.012219829599142806,,1,0.7012987012987012,1.85,75
Color,Ben Lewin,2,-0.635394424951014,1,1,Adam Arkin,1,1,Biography|Comedy|Drama|Romance,W. Earl Brown,the sessionsâ,1,1,Rhea Perlman,falling in love|iron lung|priest|sex surrogate|therapist,http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7272727272727273,1.85,11000
Color,Brad Anderson,0,-0.07530587845899749,1,1,Callie Thorne,1,1,Comedy|Drama|Romance,Philip Seymour Hoffman,next stop wonderlandâ,1,1,Holland Taylor,love|marine biologist|nurse|personal ad|plumber,http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.6623376623376623,1.85,392
Color,Courtney Hunt,1,-0.5109303035083437,1,1,Michael O'Keefe,1,1,Crime|Drama,Charlie McDermott,frozen riverâ,1,1,Misty Upham,border|mohawk|money|new york|river,http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7272727272727273,1.85,0
Color,Morgan Neville,1,-0.8843226678363546,1,1,Lou Adler,1,1,Documentary|Music,Sheryl Crow,20 feet from stardomâ,1,1,Merry Clayton,backup singer|band|bechdel test passed|concert footage|singer,http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.7532467532467533,1.78,14000
Color,James Toback,0,-1.319947092885701,1,1,Natasha Gregson Wagner,1,1,Comedy|Drama,Robert Downey Jr.,two girls and a guyâ,1,1,Angel David,actor|anilingus|double cross|funeral home|two timing,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.5194805194805194,1.85,387
Color,Nicole Holofcener,-1,-1.1954829714430304,1,1,Anne Heche,1,1,Comedy|Drama|Romance,Kevin Corrigan,walking and talkingâ,1,1,Vincent Pastore,briefs|cancer|cat|cult film|friend,http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1,0,English,UK,R,0.011108715796667152,,1,0.6753246753246752,1.85,227
Color,Chris Paine,0,-0.8220906071150195,1,1,Phyllis Diller,1,1,Documentary,Ed Begley Jr.,who killed the electric carâ,1,1,Colette Divine,california|car|reference to ralph nader|technology|u.s. president,http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1,0,English,USA,PG,0.011108715796667152,,1,0.7922077922077921,1.75,0
Color,Greg Berlanti,0,-0.6976264856723491,1,1,Nia Long,1,1,Comedy|Drama|Romance|Sport,Justin Theroux,the broken hearts club: a romantic comedyâ,1,1,Mary McCormack,friend|gay|lesbian|photographer|restaurant,http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7012987012987012,2.35,671
Color,Don Coscarelli,2,-0.8220906071150195,1,1,Ossie Davis,1,,Comedy|Fantasy|Mystery,Daniel Roebuck,bubba ho-tepâ,1,1,Ella Joyce,cult film|elvis|elvis presley|nursing home|texas,http://www.imdb.com/title/tt0281686/?ref_=fn_tt_tt_1,1,English,USA,R,0.011108715796667152,,1,0.7272727272727273,1.85,0
Color,Rob Letterman,1,-0.13753793918033264,1,1,Dylan Minnette,1,1,Adventure|Comedy|Family|Fantasy|Horror,Odeya Rush,goosebumpsâ,1,1,Ken Marino,based on book|blob|ferris wheel|manuscript|monster,http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1,0,English,USA,PG,0.6444435832077904,,1,0.6233766233766234,2.35,35000
Color,Marc Levin,-1,-0.32423412134433816,1,1,Saul Williams,1,1,Drama,Sonja Sohn,slamâ,1,1,Bonz Malone,gang|independent film|prison|racial slur|urban setting,http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7272727272727273,1.85,603
Color,Richard Dutcher,-1,0.85817503236103,1,1,Frank Gerrish,1,1,Crime|Drama|Mystery,Wilford Brimley,brigham cityâ,1,1,Rick Macy,fbi agent|mormon|prayer|sheriff|utah,http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.7272727272727273,1.85,100
Color,Trey Parker,0,-0.8220906071150195,1,1,Dian Bachar,1,1,Comedy|Sci-Fi,Trey Parker,orgazmoâ,1,1,Matt Stone,book of mormon|fight|mormon|ray gun|sidekick,http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1,0,English,USA,NC-17,0.011108715796667152,,1,0.5974025974025974,1.85,0
Color,David Gordon Green,0,0.17362236442634318,1,1,Paul Schneider,1,1,Drama|Romance,Zooey Deschanel,all the real girlsâ,1,1,Shea Whigham,best friend|lake|love|small town|womanizer,http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1,0,English,USA,R,0.027775422833801973,,1,0.6883116883116883,2.35,571
Color,Finn Taylor,0,-0.5109303035083437,1,1,Cathy Moriarty,1,1,Comedy|Drama,David Arquette,dream with the fishesâ,1,1,Kathryn Erbe,dying|to do list|twenty something|underwear|voyeur,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7012987012987012,1.85,166
Color,Karen Moncrieff,0,-1.0710188500003601,1,1,Agnes Bruckner,1,1,Drama,Frances Fisher,blue carâ,1,1,A.J. Buckley,contest|poetry|refusing to eat|starving oneself|teenage girl,http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.6623376623376623,1.85,115
Color,JosÃ© Luis Valenzuela,-1,-0.32423412134433816,0,1,Lupe Ontiveros,1,1,Comedy|Romance,Cheech Marin,luminariasâ,1,1,Robert Beltran,divorce|friend|jewish|lent|restaurant,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.2597402597402597,,24
Color,Goran Dukic,0,-1.0710188500003601,1,1,Patrick Fugit,1,1,Comedy|Drama|Fantasy|Romance,Leslie Bibb,wristcutters: a love storyâ,1,1,Chase Ellison,afterlife|camping|death|hitchhiker|suicide,http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.7532467532467533,1.78,11000
Color,Efram Potelle,0,-1.6311073964923766,1,1,Elden Henson,1,1,Comedy|Drama|Romance,Shiri Appleby,the battle of shaker heightsâ,1,1,Kathleen Quinlan,bully comeuppance|high school|painter|reference to led zeppelin|wetting pants,http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.5844155844155844,1.85,150
Color,Peter Jackson,2,1.8538880039023926,0,1,AJ Michalka,1,1,Drama|Fantasy|Thriller,Michael Imperioli,the lovely bonesâ,1,1,Tom McCarthy,1970s|afterlife|heaven|pedophile|rape,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,2,English,USA,PG-13,0.7222215493810862,,1,0.6623376623376623,2.35,16000
Color,Joshua Oppenheimer,2,-0.5731623642296788,1,0,Herman Koto,1,1,Biography|Crime|Documentary|History,Anwar Congo,the act of killingâ,1,1,Syamsul Arifin,death squad|mass killing|musical number|reference to guantanamo bay|surrealism,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,0,Indonesian,UK,Not Rated,0.011108715796667152,,1,0.8571428571428571,1.85,20000
Color,Paul Crowder,0,-0.5109303035083437,1,1,Marv Albert,1,1,Documentary|Sport,PelÃ©,once in a lifetime: the extraordinary story of the new york cosmosâ,1,1,Ahmet Ertegun,new york|new york cosmos|professional sports|soccer|soccer team,http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1,0,English,UK,PG-13,0.011108715796667152,,1,0.7402597402597402,1.85,587
Color,Anthony Powell,0,-0.8843226678363546,1,1,Tom Hamann,1,1,Adventure|Biography|Documentary|Drama,Josh Swanson,antarctica: a year on iceâ,1,1,Anthony Powell,antarctica,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,0,English,New Zealand,PG,0.011108715796667152,,1,0.7792207792207791,1.85,0
Color,Kief Davidson,0,-0.7598585463936843,0,0,Brian Whitaker,1,1,Documentary,G.W. Krauss,a lego brickumentaryâ,1,1,Jason Bateman,artist|denmark|lego|toy|toy company,http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1,0,English,Denmark,G,0.011108715796667152,,1,0.6753246753246752,,0
Color,Ti West,2,-0.635394424951014,1,1,Greta Gerwig,1,1,Horror,Lena Dunham,the house of the devilâ,1,1,Dee Wallace,cult film|eclipse|haunted house|lunar eclipse|secret,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1,0,English,USA,R,0.009997601994191497,,1,0.6233766233766234,1.85,0
Color,Nick Tomnay,0,-0.7598585463936843,1,1,Clayne Crawford,1,1,Comedy|Crime|Thriller,David Hyde Pierce,the perfect hostâ,1,1,Nathaniel Parker,arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party,http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1,0,English,USA,R,0.005553146784288878,,1,0.6753246753246752,1.85,0
Color,John Hamburg,0,-1.0710188500003601,1,1,Michael Lerner,1,1,Comedy|Crime,Harvey Fierstein,safe menâ,1,1,Josh Pais,gangster|organized crime|robbery|rosh hashanah|safecracking,http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.5844155844155844,1.85,157
Color,Nickolas Perry,-1,-0.013073817737662315,1,1,Patsy Kensit,1,,Crime|Drama|Romance,Patrick Renna,speedway junkyâ,1,1,Adrienne Frantz,car racing|crush|hustler|scam|watching television,http://www.imdb.com/title/tt0155197/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.4675324675324676,,27
Color,Craig Mazin,0,-1.4444112143283712,1,1,James Gunn,1,1,Action|Comedy|Fantasy|Sci-Fi,Judy Greer,the specialsâ,1,1,Jamie Kennedy,action figure|press conference|superhero|superhero team|toy,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.5714285714285714,1.85,210
Color,Becky Smith,-1,-1.008786789279025,1,1,Emily Baldoni,1,,Comedy|Romance,Will Rothhaar,16 to lifeâ,1,1,Hallee Hirsh,birthday|digit in title|love|masturbation|teenager,http://www.imdb.com/title/tt1130087/?ref_=fn_tt_tt_1,0,English,USA,,0.011108715796667152,,1,0.6103896103896104,1.78,143
 Black and White,Eric Nicholas,0,-1.6933394572137117,0,1,Ana Claudia TalancÃ³n,1,1,Crime|Drama|Thriller,Jordana Spiro,alone with herâ,1,1,Jonathon Trent,female nudity|female pubic hair|masturbation|panties|pubic hair,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,0,English,USA,Not Rated,0.011108715796667152,,1,0.5844155844155844,1.85,244
Color,Benjamin Dickinson,0,-0.5109303035083437,1,1,Alexia Rasmussen,1,1,Drama|Sci-Fi,Nora Zehetner,creative controlâ,1,1,Meredith Hagner,art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction,http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.5064935064935064,2.39,793
Color,Hal Haberman,0,-1.5066432750497063,0,1,Paul Blackthorne,1,1,Comedy|Drama|Sci-Fi,Michael Rapaport,specialâ,1,1,Ian Bohen,dream sequence|locked in a room|looking at self in mirror|medication|superhero,http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.6883116883116883,1.85,0
Color,A. Raven Cruz,-1,-0.5109303035083437,0,1,Vanilla Ice,1,,Action|Adventure|Comedy|Fantasy|Sci-Fi,Scott Levy,the helix... loadedâ,1,1,Jennifer Sky,cnn reporter|ellipsis in title|matrix|punctuation in title|secret agent,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.038961038961038946,1.78,128
Color,Brian Trenchard-Smith,-1,-1.0710188500003601,1,1,Mariel Hemingway,1,1,Action|Drama,David Keith,in her line of fireâ,1,1,Jesse Hutch,camp|die hard scenario|female protagonist|island|vice president,http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1,0,English,Germany,R,0.011108715796667152,,1,0.3246753246753247,1.85,42
Color,Frank Whaley,-1,-0.5731623642296788,1,1,Frank Whaley,1,1,Comedy|Drama,Lynn Cohen,the jimmy showâ,1,1,Heather Bucha,based on play|character name in title,http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1,0,English,USA,R,0.016664284809045426,,1,0.49350649350649356,1.85,47
Color,Amat Escalante,0,-0.013073817737662315,1,1,Andrea Vergara,1,,Crime|Drama|Romance,Kenny Johnston,heliâ,1,1,Gabriel Reyes,corrupt police|drug cartel|drugs|mexico|police,http://www.imdb.com/title/tt2852376/?ref_=fn_tt_tt_1,0,Spanish,Mexico,Not Rated,0.011108715796667152,,1,0.6753246753246752,1.85,0
Color,Wajahat Rauf,-1,0.12466597710391975,1,1,Ayesha Omar,1,,Comedy|Family,Rasheed Naz,karachi se lahoreâ,1,1,Javed Sheikh,pakistan|road trip,http://www.imdb.com/title/tt4590482/?ref_=fn_tt_tt_1,0,Urdu,Pakistan,,0.011108715796667152,,1,0.7012987012987012,,259
Color,Katherine Brooks,-1,-1.8178035786563822,1,1,Kevin McCarthy,1,,Drama|Romance,Ilene Graff,loving annabelleâ,1,1,Laura Breckenridge,older woman younger woman relationship|sex with student|teacher|teacher student relationship|title directed by female,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,0,English,USA,Not Rated,0.011108715796667152,,1,0.6623376623376623,1.85,501
Color,David Cross,-1,-0.5731623642296788,0,1,Matt Walsh,1,,Comedy|Drama,Jason Ritter,hitsâ,1,1,Amy Sedaris,courtroom|independent film|internet|small town|youtube,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,0,English,USA,,0.011108715796667152,,1,0.5454545454545454,1.78,903
Color,Randall Rubin,-1,-0.3864661820656733,0,1,A.J. Buckley,1,,Crime|Drama|Thriller,Nicole Randall Johnson,jimmy and judyâ,1,1,James Eckhouse,police|revenge|sex|suburb|video camera,http://www.imdb.com/title/tt0425151/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.5974025974025974,,138
Color,Robert Bennett,-1,-0.9465547285576899,1,1,Lauren C. Mayhew,1,,Comedy,Randy Wayne,frat partyâ,1,1,Alicia Ziegler,erotica|masseuse|sister sister relationship|temptation|threesome,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,0,English,USA,R,0.011108715796667152,,1,0.1558441558441558,16.0,297
Color,Mary Pat Kelly,-1,-1.1332509107216953,1,1,Ossie Davis,1,,Drama,Aidan Quinn,proudâ,1,1,Janet Hubert,,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,0,English,USA,PG,0.011108715796667152,,1,0.5454545454545454,,141
Color,Charlie Levi,,-0.9465547285576899,0,1,Barbara Hershey,1,,Drama,Joe Mantegna,childlessâ,1,1,Diane Venora,,http://www.imdb.com/title/tt0867270/?ref_=fn_tt_tt_1,,English,USA,R,0.011108715796667152,,1,0.5844155844155844,,3
Color,Kevin Hamedani,0,-1.008786789279025,1,1,Janette Armand,1,,Comedy|Horror|Sci-Fi,Russell Hodgkinson,zmd: zombies of mass destructionâ,1,1,Kevin Hamedani,cult|homosexual|island|survival horror|zombie,http://www.imdb.com/title/tt1134674/?ref_=fn_tt_tt_1,0,English,USA,R,0.005553146784288878,,1,0.4545454545454545,1.85,0
Color,David DeCoteau,-1,-1.382179153607036,1,1,Shanley Caswell,1,,Horror,Maureen McCormick,snow white: a deadly summerâ,1,1,Tim Abell,reference to snow white|sleeping bag|stepmother stepdaughter relationship|strangulation|totem pole,http://www.imdb.com/title/tt2149137/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.07792207792207792,1.78,150
Color,Stefan C. Schaefer,-1,-0.9465547285576899,0,1,Marlene Forte,1,,Comedy|Drama|Romance,Nicole Beharie,my last day without youâ,1,1,Reg E. Cathey,business trip|german|love|new york|singer songwriter,http://www.imdb.com/title/tt1679248/?ref_=fn_tt_tt_1,0,English,USA,,0.011108715796667152,,1,0.5324675324675324,1.66,370
Color,Michael Taliferro,,2.0405841860663982,1,1,Sticky Fingaz,1,,Comedy|Music,Wesley Jonathan,steppin: the movieâ,1,1,Chrystee Pharris,,http://www.imdb.com/title/tt0826751/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.2337662337662337,,41
Color,David DeCoteau,-1,-1.319947092885701,1,1,Tom Berenger,1,,Western,William McNamara,doc holliday's revengeâ,1,1,Randy Jay Burrell,1880s|cowboy|low budget film|shoot out|wild west,http://www.imdb.com/title/tt3359872/?ref_=fn_tt_tt_1,0,English,USA,PG-13,0.011108715796667152,,1,0.2857142857142857,1.78,54
Color,Robert Heath,0,-0.5731623642296788,0,1,Alexander Vlahos,1,,Horror|Mystery,David Oakes,truth or dieâ,1,1,Jennie Jacques,cabin in the woods|drinking acid|introvert|lesbian kiss|truth or dare,http://www.imdb.com/title/tt1838722/?ref_=fn_tt_tt_1,0,English,UK,Not Rated,0.011108715796667152,,1,0.5194805194805194,2.35,968
Color,D. Stevens,-1,-0.6976264856723491,1,0,Pierre Dulat,1,,Drama|Thriller,Magi Avila,the petâ,1,1,Summer Napoles,dominance submissiveness|female nudity|human branding|human pet|power exchange,http://www.imdb.com/title/tt0825728/?ref_=fn_tt_tt_1,0,English,USA,,0.011108715796667152,,1,0.2987012987012987,,91
